participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
001,baserate,control,absent,0,0.03594016816160904,0.92,0.002875213452928723,0.0019422764861769352,0.946175,0.03610092681246958,hurdle
001,baserate,control,high,0.05117611553781785,0.05833204285184346,0.16,0.0489989159955485,0.042491386317122105,0.22172499999999995,0.05459687940268171,hurdle
001,baserate,control,low,0.03309817515779713,0.05139546068939176,0.68,0.016446547420605365,0.0219032753922154,0.5428999999999999,0.04791806002447853,hurdle
001,baserate,present,absent,0,0.03803763795442263,0.65,0.013313173284047922,0.010178974042254244,0.7182999999999999,0.036146513221146856,hurdle
001,baserate,present,high,0.05117611553781785,0.05309296400065245,0.022222222222222223,0.051913120356193505,0.04917462448087797,0.10097500000000004,0.0546977275168966,hurdle
001,baserate,present,low,0.03309817515779713,0.046912039219943955,0.35555555555555557,0.03023220305285277,0.035890726840281745,0.25149999999999995,0.047950376570529016,hurdle
002,baserate,control,absent,0,0.013123182489522477,0.97,3.936954746856743e-4,0.0022522977335496398,0.91585,0.026885905594944953,hurdle
002,baserate,control,high,0.03072861688428858,0.03576105501688283,0.3,0.02503273851181798,0.01945244589355192,0.47885,0.037332718612839356,hurdle
002,baserate,control,low,0.02202532891836582,0.030448319638274723,0.74,0.007916563105951428,0.012059299937745275,0.64735,0.03421110262319643,hurdle
002,baserate,present,absent,0,0.03400818852786131,0,0.03400818852786131,0.02522251392766519,0.04972500000000002,0.0266680603990868,hurdle
002,baserate,present,high,0.03072861688428858,0.03456925600613886,0,0.03456925600613886,0.03688521356387624,0.007249999999999979,0.0371627939403159,hurdle
002,baserate,present,low,0.02202532891836582,0.03603539815182849,0,0.03603539815182849,0.03364394768372831,0.012624999999999997,0.03409715914243183,hurdle
003,baserate,control,absent,0,0.016586789410358238,0.82,0.0029856220938644824,0.002985046691674858,0.825575,0.01804120348081187,hurdle
003,baserate,control,high,0.03110808128354102,0.02655993873354772,0.04,0.025497541184205812,0.019621520966868044,0.26970000000000005,0.026976874644759882,hurdle
003,baserate,control,low,0.02096873878369843,0.02275084682413629,0.6,0.009100338729654515,0.012938145960153965,0.45372500000000004,0.023900455086000295,hurdle
003,baserate,present,absent,0,0.019149895528016415,0.45,0.01053244254040903,0.009108839445078286,0.47065,0.018116133536756358,hurdle
003,baserate,present,high,0.03110808128354102,0.026628407960297674,0.022222222222222223,0.026036665561179947,0.023959613967182325,0.110425,0.027047652856854218,hurdle
003,baserate,present,low,0.02096873878369843,0.020997258231710277,0.2111111111111111,0.016564503716126996,0.019267315953948972,0.18942499999999995,0.023988499948758322,hurdle
004,baserate,control,absent,0,0.006285698999821386,0.96,2.514279599928555e-4,7.965385512769326e-4,0.9736,0.030193397095483552,hurdle
004,baserate,control,high,0.03598122617971382,0.04335522827937335,0.7,0.013006568483812006,0.013810238957558769,0.6777500000000001,0.04285655044711264,hurdle
004,baserate,control,low,0.03297033120121381,0.037176890100757295,0.78,0.008178915822166606,0.011364844411814142,0.72675,0.04159540201806237,hurdle
004,baserate,present,absent,0,0.03829828969917405,0.05,0.03638337521421535,0.025822538920638478,0.14075000000000004,0.030106031806758218,hurdle
004,baserate,present,high,0.03598122617971382,0.0461730283555979,0.022222222222222223,0.045146961058806834,0.042065985990632125,0.015700000000000047,0.042739638005809176,hurdle
004,baserate,present,low,0.03297033120121381,0.03789164726764223,0.022222222222222223,0.03704961066169462,0.040837516343522506,0.018850000000000033,0.04162436075336129,hurdle
005,baserate,control,absent,0,0.02133532444621016,0.55,0.009600896000794572,0.012244874731247359,0.5280750000000001,0.026081042753965444,hurdle
005,baserate,control,high,0.02730687394083585,0.0408899161246158,0,0.0408899161246158,0.03146391149914882,0.11265000000000003,0.0354724390091891,hurdle
005,baserate,control,low,0.01720629424627999,0.027172074224448346,0.24,0.020650776410580742,0.02471459572781318,0.2228,0.03183886199776812,hurdle
005,baserate,present,absent,0,0.024977642747733484,0.35,0.016235467786026764,0.017946353714316528,0.3103,0.026162377990257654,hurdle
005,baserate,present,high,0.02730687394083585,0.03916453051511789,0.011111111111111112,0.03872936906494991,0.032843182826576424,0.07255,0.035424895198483894,hurdle
005,baserate,present,low,0.01720629424627999,0.027845644195784964,0.17777777777777778,0.02289530744986764,0.02748476129834167,0.13597499999999996,0.031843979258333495,hurdle
006,baserate,control,absent,0,0.013820316391274736,0.97,4.1460949173824206e-4,0.0029520561659775366,0.873875,0.0236797450804807,hurdle
006,baserate,control,high,0.03449333922969967,0.039326169022584956,0.16,0.03303398197897136,0.024553813285815507,0.299075,0.03504258083796408,hurdle
006,baserate,control,low,0.02905007138767517,0.03482582345909376,0.34,0.02298504348300188,0.019979677245889203,0.398875,0.03326427746613596,hurdle
006,baserate,present,absent,0,0.034592629750060666,0.4,0.0207555778500364,0.014717783757595153,0.37529999999999997,0.023787736516457793,hurdle
006,baserate,present,high,0.03449333922969967,0.031935983970622084,0.06666666666666667,0.029806918372580614,0.03295175362039297,0.06267500000000004,0.03516853873437366,hurdle
006,baserate,present,low,0.02905007138767517,0.03171547013545421,0.06666666666666667,0.029601105459757266,0.03019210643326222,0.08935000000000004,0.03317782301819788,hurdle
