participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
001,baserate,control,absent,0,0.007874,0.98,1.5748000000000002e-4,0.0013607525176485102,0.9185,0.016842326271602343,contrast
001,baserate,control,high,0.0263968280998789,0.02596308888888889,0.1,0.02336678,0.015172417397191117,0.3839,0.024637028247254843,contrast
001,baserate,control,low,0.02041701636305705,0.021343583333333332,0.76,0.00512246,0.010369011448028025,0.5453250000000001,0.02282752517912917,contrast
001,baserate,present,absent,0,0.010919,0.9,0.0010919,0.0011088848107518017,0.9203,0.014197100717914206,contrast
001,baserate,present,high,0.0263968280998789,0.01879044155844156,0.14444444444444443,0.016076266666666665,0.011320171201726879,0.39432500000000004,0.018765635249515567,contrast
001,baserate,present,low,0.02041701636305705,0.014487695652173914,0.7444444444444445,0.0037024111111111113,0.007886470689343325,0.5499499999999999,0.017629812625784738,contrast
002,baserate,control,absent,0,0.020142780821917807,0.27,0.01470423,0.00956698062052229,0.42025,0.016646629657768912,contrast
002,baserate,control,high,0.04162049268421666,0.024352652173913043,0.08,0.02240444,0.0289325132343364,0.007874999999999965,0.029163727583496835,contrast
002,baserate,control,low,0.02453830814328067,0.021601225,0.2,0.01728098,0.022674912629179735,0.04949999999999999,0.023866098398147937,contrast
002,baserate,present,absent,0,0.020672176470588235,0.15,0.01757135,0.011107307931072573,0.40812499999999996,0.01883841370853917,contrast
002,baserate,present,high,0.04162049268421666,0.027445752808988765,0.011111111111111112,0.0271408,0.026763791603982227,0.008824999999999972,0.027005513670757604,contrast
002,baserate,present,low,0.02453830814328067,0.022347166666666668,0.06666666666666667,0.020857355555555554,0.02234339242677682,0.04984999999999995,0.023528769678153223,contrast
003,baserate,control,absent,0,0.001521,0.99,1.521e-5,7.402832021534202e-4,0.94835,0.01463886302768782,contrast
003,baserate,control,high,0.02625353566363624,0.022353846153846155,0.48,0.011624,0.010947391822942748,0.502725,0.022036753066167515,contrast
003,baserate,control,low,0.01986107383465312,0.017182666666666666,0.88,0.00206192,0.006468816576630787,0.673925,0.019895606477305646,contrast
003,baserate,present,absent,0,0.0208468,0.75,0.0052117,0.001164195686804199,0.943975,0.02080676717453403,contrast
003,baserate,present,high,0.02625353566363624,0.025500448979591837,0.45555555555555555,0.013883577777777777,0.012928973420584447,0.504725,0.026109285513159785,contrast
003,baserate,present,low,0.01986107383465312,0.02554252777777778,0.6,0.010217011111111111,0.008222328576858423,0.6649499999999999,0.024550591709287247,contrast
004,baserate,control,absent,0,0.014018533333333333,0.85,0.00210278,0.0019716596608471137,0.874,0.015826235799580892,contrast
004,baserate,control,high,0.02344651388978911,0.02298997142857143,0.3,0.01609298,0.014822411815579745,0.345,0.02265104947582394,contrast
004,baserate,control,low,0.01686411403611604,0.021399428571428573,0.72,0.00599184,0.009882721400517096,0.520175,0.02063626700473756,contrast
004,baserate,present,absent,0,0.012984,0.55,0.0058427999999999996,0.0019160776914293218,0.874625,0.015506229070649472,contrast
004,baserate,present,high,0.02344651388978911,0.019098375,0.37777777777777777,0.011883433333333334,0.012556364575780991,0.35495,0.01952371069367135,contrast
004,baserate,present,low,0.01686411403611604,0.018144833333333332,0.4666666666666667,0.009677244444444445,0.008693559007964062,0.5283,0.018512551873924466,contrast
005,baserate,control,absent,0,0.004848333333333333,0.97,1.4544999999999998e-4,8.017971356391284e-4,0.935375,0.01297748548601705,contrast
005,baserate,control,high,0.03599439718365838,0.023602933333333333,0.1,0.02124264,0.017785505194761794,0.21292500000000003,0.022611923218337607,contrast
005,baserate,control,low,0.02324174072546338,0.015585214285714286,0.72,0.00436386,0.008959433158296289,0.523225,0.018873560127123268,contrast
005,baserate,present,high,0.03599439718365838,0.022595072289156626,0.07777777777777778,0.02083767777777778,0.017247476118633052,0.21587500000000004,0.022022374375134542,contrast
005,baserate,present,low,0.02324174072546338,0.017661,0.5222222222222223,0.008438033333333332,0.009467287426686292,0.514425,0.019552167440752704,contrast
006,baserate,control,absent,0,0.015424333333333333,0.85,0.00231365,0.0011385848308117688,0.922225,0.014910566734662309,contrast
006,baserate,control,high,0.02806620238913238,0.021861714285714286,0.16,0.01836384,0.014899748027267613,0.34472499999999995,0.022756729339492434,contrast
006,baserate,control,low,0.02261955189510469,0.021333125,0.68,0.0068266,0.010592379234508521,0.496,0.02105271765681344,contrast
006,baserate,present,absent,0,0.021261,0.95,0.0010630499999999998,0.0013886938791412712,0.9189,0.0172333726173495,contrast
006,baserate,present,high,0.02806620238913238,0.022317828571428572,0.2222222222222222,0.01735831111111111,0.014465696471550044,0.35345000000000004,0.022395210376230854,contrast
006,baserate,present,low,0.02261955189510469,0.020558310344827586,0.6777777777777778,0.006624344444444445,0.010818016227718634,0.49175,0.02131271888807947,contrast
007,baserate,control,absent,0,0.0020295555555555557,0.91,1.8266000000000002e-4,2.4499376515575477e-4,0.9657,0.009204039100889596,contrast
007,baserate,control,high,0.02541943127985814,0.0180735,0.68,0.0057835199999999995,0.005955967652340397,0.594975,0.014980255123021782,contrast
007,baserate,control,low,0.02211985144306279,0.007020363636363636,0.78,0.00154448,0.004454540350968948,0.6768000000000001,0.014138686264877425,contrast
007,baserate,present,absent,0,0.0042515,0.8,8.503e-4,5.230220786859766e-4,0.957675,0.012896258943831894,contrast
007,baserate,present,high,0.02541943127985814,0.017492285714285714,0.45555555555555555,0.009523577777777778,0.007056156345199756,0.5764750000000001,0.01679497925602885,contrast
