participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
068,cue,present,low,0.02093082130274615,0.031736,0.9,0.0031736,0.011295173497038872,0.71275,0.03932236463898366,hurdle
069,cue,control,absent,0,0.018615619047619048,0.79,0.00390928,0.0023276569488407495,0.8892,0.021334893103239477,hurdle
069,cue,control,high,0.02002703296823366,0.020640925925925927,0.46,0.011146099999999999,0.018982453695247026,0.37777499999999997,0.030535040480464258,hurdle
069,cue,control,low,0.01362661223797195,0.019829625,0.68,0.00634548,0.011606027379034508,0.577575,0.02753905410549501,hurdle
069,cue,present,absent,0,0.024919102040816328,0.51,0.01221036,0.007744961247751037,0.631725,0.021347333500546375,hurdle
069,cue,present,high,0.02002703296823366,0.033589229166666665,0.04,0.03224566,0.028158657472462403,0.08067500000000005,0.030659564764873203,hurdle
069,cue,present,low,0.01362661223797195,0.027823272727272728,0.34,0.01836336,0.02246335149655984,0.1846,0.027613377615598792,hurdle
070,cue,control,high,0.03442843199000103,0.03657307142857143,0.16,0.03072138,0.03225206226148461,0.23675000000000002,0.042257016203754404,hurdle
070,cue,control,low,0.03003365914082899,0.03575896875,0.36,0.02288574,0.025796020067672443,0.35519999999999996,0.04000901272623153,hurdle
070,cue,present,absent,0,0.012606666666666667,0.97,3.7820000000000003e-4,0.001371926604485312,0.944175,0.024738091923655583,hurdle
070,cue,present,high,0.03442843199000103,0.04770327659574468,0.06,0.04484108,0.038089842059734265,0.09730000000000005,0.042197643724906905,hurdle
070,cue,present,low,0.03003365914082899,0.04406730952380952,0.16,0.03701654,0.03314425421845471,0.170825,0.03997447134754964,hurdle
071,cue,control,absent,0,0.00889525,0.72,0.00249067,8.932146427676668e-4,0.899925,0.01236500852010348,hurdle
071,cue,control,high,0.03739956235939471,0.019974666666666665,0.1,0.0179772,0.024643129934899807,0.0675,0.026509693753848446,hurdle
071,cue,control,low,0.02948892478095431,0.01699389189189189,0.26,0.01257548,0.019027951060095843,0.1594,0.02283626791048634,hurdle
