participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
171,payoff,control,absent,0,0.006614173228346457,0.99,6.614173228346457e-5,0.004810478829160667,0.8281499999999999,0.028095119815977804,simple
171,payoff,control,high,0.03773360745454744,0.04435044071198913,0.02,0.04346343189774935,0.0366376327667855,0.18055,0.04471108621837057,simple
171,payoff,control,low,0.02988741767213213,0.03996099072123649,0.12,0.03516567183468811,0.029104749089671193,0.290925,0.041051004281841164,simple
171,payoff,present,absent,0,0.021206132329443038,0.96,8.482452931777215e-4,0.004929175100096828,0.824275,0.02814936056362969,simple
171,payoff,present,high,0.03773360745454744,0.046658324679369874,0,0.046658324679369874,0.03683135712361301,0.17752500000000004,0.04478332803087221,simple
171,payoff,present,low,0.02988741767213213,0.04139763944740986,0.2,0.03311811155792789,0.029030267092125223,0.29457500000000003,0.041156763822889623,simple
172,payoff,control,high,0.0302171601664719,0.038853651997881426,0.08,0.03574535983805091,0.026508301274097982,0.32545,0.039305339250560914,simple
172,payoff,control,low,0.02421883387495452,0.03735995173784549,0.4,0.022415971042707296,0.020748747226729307,0.43400000000000005,0.036679096882869966,simple
172,payoff,present,absent,0,0.02488695192394763,0.94,0.0014932171154368578,0.003898853222306756,0.85105,0.02632167378987111,simple
172,payoff,present,high,0.0302171601664719,0.039113038423313144,0.08,0.03598399534944809,0.02654535577110662,0.32384999999999997,0.03926635814460664,simple
172,payoff,present,low,0.02421883387495452,0.03650417693175828,0.46,0.01971225554314947,0.020595081433420412,0.43667500000000004,0.036575540595705676,simple
173,payoff,control,absent,0,0.020906216438755305,0.66,0.007108113589176804,0.005602083689321588,0.690625,0.018971857570007127,simple
173,payoff,control,high,0.02689788278976395,0.030336076340882707,0.06,0.028515911760429745,0.02352318978604653,0.18672500000000003,0.02901152895844802,simple
173,payoff,control,low,0.01966816598411954,0.024113052527540275,0.38,0.01495009256707497,0.018150214385602992,0.29569999999999996,0.02593399334590417,simple
173,payoff,present,absent,0,0.014966163955108556,0.59,0.006136127221594507,0.005482267632717478,0.6980999999999999,0.019077967016540836,simple
