participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
119,payoff,control,absent,0,0.005867000000000001,0.94,3.5202000000000003e-4,0.0011626680717886605,0.915125,0.014053938293424034,contrast
119,payoff,control,high,0.0242846919835536,0.02237016129032258,0.38,0.0138695,0.012711294720547191,0.409825,0.021554640153308692,contrast
119,payoff,control,low,0.01935949739998148,0.01815909090909091,0.78,0.003995,0.008972610509166848,0.5472250000000001,0.019854120970369062,contrast
119,payoff,present,absent,0,0.0169155,0.98,3.3831000000000003e-4,0.0014592085118908095,0.91185,0.016646733314183686,contrast
119,payoff,present,high,0.0242846919835536,0.02360795,0.2,0.01888636,0.013554088916652315,0.40664999999999996,0.02285330273348361,contrast
119,payoff,present,low,0.01935949739998148,0.021255242424242423,0.34,0.01402846,0.009827711323930479,0.5439499999999999,0.021568083824701583,contrast
120,payoff,control,absent,0,0.0114969,0.7,0.00344907,0.003685608193496736,0.71075,0.013123454978218181,contrast
120,payoff,control,high,0.03019991540552226,0.023824615384615385,0.48,0.0123888,0.020913593556402633,0.07667500000000005,0.022662733153322123,contrast
120,payoff,control,low,0.01423418494637946,0.0123324,0.8,0.00246648,0.0114328746192069,0.33514999999999995,0.017284216007497716,contrast
120,payoff,present,absent,0,0.01775746835443038,0.21,0.0140284,0.004528295892385841,0.6995,0.01524207026500293,contrast
120,payoff,present,high,0.03019991540552226,0.019669048780487804,0.18,0.01612862,0.020764607122948295,0.07642499999999997,0.022497350495379397,contrast
120,payoff,present,low,0.01423418494637946,0.01465035,0.2,0.01172028,0.012559562318805222,0.3194,0.018513944940539193,contrast
121,payoff,control,absent,0,0.03414376,0.25,0.02560782,0.018305411304721422,0.3972,0.030367361734085302,contrast
121,payoff,control,high,0.02330276285717945,0.034528642857142855,0.16,0.02900406,0.036928294087638876,0.04932499999999995,0.03884428862401859,contrast
121,payoff,control,low,0.0167862552456212,0.03456117142857143,0.3,0.02419282,0.03295722054497291,0.09487500000000004,0.03641179247490093,contrast
121,payoff,present,absent,0,0.030538632911392406,0.21,0.02412552,0.017075078715193377,0.39575000000000005,0.02825924134368738,contrast
121,payoff,present,high,0.02330276285717945,0.028947785714285714,0.16,0.02431614,0.032499015264677356,0.05007499999999998,0.034212190714716796,contrast
121,payoff,present,low,0.0167862552456212,0.033738000000000004,0.28,0.02429136,0.029536477550117953,0.09340000000000004,0.03257963427771183,contrast
122,payoff,control,absent,0,0.021060363636363637,0.89,0.00231664,0.0020557121583978225,0.876225,0.016711077986732655,contrast
122,payoff,control,high,0.02756487483298133,0.0249969375,0.36,0.01599804,0.01977049215368456,0.24607500000000004,0.026227184148545364,contrast
122,payoff,control,low,0.02177044856571971,0.023191523809523808,0.58,0.00974044,0.014899709587254215,0.3832,0.0241649654918774,contrast
122,payoff,present,absent,0,0.019866142857142857,0.65,0.00695315,0.00233867778176826,0.871675,0.018288696527379165,contrast
122,payoff,present,high,0.02756487483298133,0.024341809523809523,0.16,0.02044712,0.018820884764549625,0.24785000000000001,0.025027616692247623,contrast
122,payoff,present,low,0.02177044856571971,0.021547863636363636,0.56,0.00948106,0.01446142092475466,0.38282499999999997,0.02344099805446392,contrast
123,payoff,control,absent,0,0.016562,0.99,1.6562e-4,0.0011468188788147982,0.912975,0.013515823135696629,contrast
123,payoff,control,high,0.0219924776110411,0.02006325641025641,0.22,0.01564934,0.01073058966384856,0.471125,0.020321044481263748,contrast
123,payoff,control,low,0.01514554915128967,0.0176218,0.9,0.00176218,0.006326583111921565,0.648775,0.018078277833098948,contrast
123,payoff,present,absent,0,0.0134096,0.95,6.7048e-4,0.001337351649705158,0.907875,0.014722722546364208,contrast
123,payoff,present,high,0.0219924776110411,0.019977833333333334,0.16,0.01678138,0.010394606179502908,0.46655,0.0195214920743225,contrast
123,payoff,present,low,0.01514554915128967,0.0152995625,0.68,0.00489586,0.006210628676263252,0.6501250000000001,0.017812867849220537,contrast
124,payoff,control,absent,0,0.020415,0.98,4.083e-4,0.002567119798575122,0.845275,0.01671412868545303,contrast
124,payoff,control,high,0.02398319636035551,0.024635477272727274,0.12,0.02167922,0.018250408826086445,0.26802499999999996,0.02493914282877538,contrast
124,payoff,control,low,0.0120615877055522,0.019983571428571427,0.86,0.0027976999999999998,0.008641674137697359,0.583325,0.02076708581910992,contrast
124,payoff,present,absent,0,0.02027572972972973,0.63,0.00750202,0.0029673830202862545,0.839275,0.018522567733832183,contrast
124,payoff,present,high,0.02398319636035551,0.022837,0.1,0.0205533,0.01769630052462768,0.27522500000000005,0.024421896578833778,contrast
124,payoff,present,low,0.0120615877055522,0.021347384615384615,0.74,0.00555032,0.008987387207094369,0.579025,0.021368580656261973,contrast
126,payoff,control,absent,0,0.0026065,0.94,1.5639e-4,0.0018851850663215296,0.841525,0.012426686868546729,contrast
126,payoff,control,high,0.02266806791773151,0.019653608695652174,0.08,0.01808132,0.013711239097687138,0.282775,0.019164356292483847,contrast
126,payoff,control,low,0.01648209223187016,0.016803357142857144,0.44,0.00940988,0.009559521519589486,0.442025,0.017218647058530146,contrast
126,payoff,present,absent,0,0.0069759999999999996,0.86,9.7664e-4,0.0023152952408526995,0.83155,0.014006287943368214,contrast
126,payoff,present,high,0.02266806791773151,0.020852243902439026,0.18,0.01709884,0.013668504106605462,0.28354999999999997,0.019121727545673338,contrast
126,payoff,present,low,0.01648209223187016,0.017140354838709678,0.38,0.01062702,0.009759911496620033,0.44352499999999995,0.01761300649338161,contrast
127,payoff,control,absent,0,0.03358292307692308,0.87,0.00436578,0.0030620997593405067,0.90015,0.030671222517076314,contrast
127,payoff,control,high,0.02222792268826014,0.03921742857142857,0.44,0.02196176,0.02160581620480316,0.440175,0.03859387523744592,contrast
127,payoff,control,low,0.01760970734672692,0.036449357142857144,0.72,0.010205820000000001,0.01571781616010117,0.574425,0.03693321434686189,contrast
127,payoff,present,absent,0,0.0272968125,0.84,0.00436749,0.00275632039535323,0.898175,0.027070811311817464,contrast
127,payoff,present,high,0.02222792268826014,0.03426524137931034,0.42,0.01987384,0.018237751840609558,0.44715000000000005,0.03298865075772628,contrast
127,payoff,present,low,0.01760970734672692,0.028888555555555556,0.64,0.01039988,0.013821951527953753,0.564425,0.031732937351359763,contrast
128,payoff,control,absent,0,0.011592833333333333,0.94,6.9557e-4,0.001168867333295574,0.894975,0.0118119267349289,contrast
128,payoff,control,high,0.0326705452211227,0.022227347826086957,0.54,0.01022458,0.017910646845543162,0.17345,0.02168924483059483,contrast
128,payoff,control,low,0.02757533994798378,0.01792888888888889,0.64,0.0064544,0.01449074474111186,0.274,0.019994520965658468,contrast
128,payoff,present,absent,0,0.012324825,0.6,0.00492993,0.0013452532476318298,0.8942,0.013116742690210053,contrast
128,payoff,present,high,0.0326705452211227,0.019643775510204083,0.02,0.0192509,0.016657901684168763,0.18107499999999999,0.02037240311083957,contrast
128,payoff,present,low,0.02757533994798378,0.018369090909090908,0.12,0.0161648,0.013799504756059278,0.27680000000000005,0.019125223229332276,contrast
129,payoff,control,absent,0,0.0132028,0.95,6.6014e-4,0.003435170741987418,0.7797499999999999,0.015754694810587312,contrast
129,payoff,control,high,0.02119824728354883,0.02328370731707317,0.18,0.01909264,0.017165950369893535,0.24675000000000002,0.02280314384921733,contrast
129,payoff,control,low,0.01881099877438292,0.02070489655172414,0.42,0.01200884,0.015197743852405705,0.30389999999999995,0.021849878654361877,contrast
129,payoff,present,absent,0,0.01996309756097561,0.59,0.00818487,0.004038573664641563,0.771,0.017709250186345685,contrast
129,payoff,present,high,0.02119824728354883,0.021151523809523808,0.16,0.01776728,0.017375690808272257,0.246525,0.02307182038017707,contrast
129,payoff,present,low,0.01881099877438292,0.022022514285714286,0.3,0.01541576,0.015838037727813555,0.295625,0.022495734115473492,contrast
130,payoff,control,absent,0,0.017094117647058822,0.83,0.0029059999999999997,0.008878878822339021,0.561975,0.020302415078153096,contrast
130,payoff,control,high,0.02418598124405197,0.03141408888888889,0.1,0.02827268,0.026475673298097004,0.08257499999999995,0.02885957159686466,contrast
130,payoff,control,low,0.0205501370413358,0.026451,0.38,0.01639962,0.024202819750765117,0.11785000000000001,0.027437368445881478,contrast
130,payoff,present,absent,0,0.02107431325301205,0.17,0.01749168,0.0076098480894542546,0.5715250000000001,0.017827070025859208,contrast
130,payoff,present,high,0.02418598124405197,0.020273104166666667,0.04,0.01946218,0.021967591780466027,0.08340000000000003,0.023973497986623793,contrast
130,payoff,present,low,0.0205501370413358,0.01954454347826087,0.08,0.01798098,0.020241933528591563,0.12070000000000003,0.02303041057674126,contrast
131,payoff,control,high,0.02532953543307201,0.0216015,0.32,0.01468902,0.013301937274262494,0.34375,0.020299658844577965,contrast
131,payoff,control,low,0.0206056856549508,0.017997227272727272,0.56,0.00791878,0.009912807596046364,0.470125,0.018761124615372642,contrast
131,payoff,present,absent,0,0.007790076923076923,0.87,0.00101271,8.660029278393593e-4,0.91355,0.01102892154555612,contrast
131,payoff,present,high,0.02532953543307201,0.0136835,0.16,0.01149414,0.009697549189350375,0.36724999999999997,0.01549414411035163,contrast
