participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
001,baserate,control,absent,0,0.007874,0.98,1.5748000000000002e-4,0.0013371266692941977,0.92015,0.016897615156206587,full
001,baserate,control,high,0.0263968280998789,0.02596308888888889,0.1,0.02336678,0.01421207087928253,0.422725,0.024628319792565658,full
001,baserate,control,low,0.02041701636305705,0.021343583333333332,0.76,0.00512246,0.009725620593654637,0.5755250000000001,0.022930539489920132,full
001,baserate,present,absent,0,0.010919,0.9,0.0010919,0.001400711026014169,0.89985,0.014342746408374914,full
001,baserate,present,high,0.0263968280998789,0.01879044155844156,0.14444444444444443,0.016076266666666665,0.011468883634260591,0.38785000000000003,0.018807059314714967,full
001,baserate,present,low,0.02041701636305705,0.014487695652173914,0.7444444444444445,0.0037024111111111113,0.008269480773728487,0.529725,0.017689279395339194,full
002,baserate,control,absent,0,0.020142780821917807,0.27,0.01470423,0.009105015026773954,0.44542499999999996,0.016574165795806797,full
002,baserate,control,high,0.04162049268421666,0.024352652173913043,0.08,0.02240444,0.02887334959062396,0.01034999999999997,0.029176998132974672,full
002,baserate,control,low,0.02453830814328067,0.021601225,0.2,0.01728098,0.02243015721240341,0.05877500000000002,0.023842443804772774,full
002,baserate,present,absent,0,0.020672176470588235,0.15,0.01757135,0.012774457337068798,0.3214,0.01888524844424387,full
002,baserate,present,high,0.04162049268421666,0.027445752808988765,0.011111111111111112,0.0271408,0.02664640528707524,0.00880000000000003,0.026886359192820796,full
002,baserate,present,low,0.02453830814328067,0.022347166666666668,0.06666666666666667,0.020857355555555554,0.02252786154607602,0.04177500000000001,0.02352261939760812,full
003,baserate,control,absent,0,0.001521,0.99,1.521e-5,4.730359301460871e-4,0.966675,0.014433323941901931,full
003,baserate,control,high,0.02625353566363624,0.022353846153846155,0.48,0.011624,0.008095911204435596,0.629525,0.02188807937248655,full
003,baserate,control,low,0.01986107383465312,0.017182666666666666,0.88,0.00206192,0.004581017246395553,0.76915,0.01988886286598204,full
003,baserate,present,absent,0,0.0208468,0.75,0.0052117,0.001861503485577266,0.910825,0.020911936691293282,full
003,baserate,present,high,0.02625353566363624,0.025500448979591837,0.45555555555555555,0.013883577777777777,0.014870613858907146,0.429025,0.026050189491600477,full
003,baserate,present,low,0.01986107383465312,0.02554252777777778,0.6,0.010217011111111111,0.010288470049673608,0.58595,0.02485807208230307,full
004,baserate,control,absent,0,0.014018533333333333,0.85,0.00210278,0.0017220986298924343,0.8915,0.016059701990560876,full
004,baserate,control,high,0.02344651388978911,0.02298997142857143,0.3,0.01609298,0.013497029995262142,0.40245,0.022602342380093354,full
004,baserate,control,low,0.01686411403611604,0.021399428571428573,0.72,0.00599184,0.008748860360050584,0.57335,0.020535988546039052,full
004,baserate,present,absent,0,0.012984,0.55,0.0058427999999999996,0.002573857862305898,0.83395,0.015715384111416795,full
004,baserate,present,high,0.02344651388978911,0.019098375,0.37777777777777777,0.011883433333333334,0.013221221034276911,0.3248,0.01963495260904632,full
004,baserate,present,low,0.01686411403611604,0.018144833333333332,0.4666666666666667,0.009677244444444445,0.009446450786506102,0.485375,0.018430963133755612,full
005,baserate,control,absent,0,0.004848333333333333,0.97,1.4544999999999998e-4,6.380147972528066e-4,0.94865,0.013003614081693171,full
005,baserate,control,high,0.03599439718365838,0.023602933333333333,0.1,0.02124264,0.016245996512269437,0.28147500000000003,0.022625710133749425,full
005,baserate,control,low,0.02324174072546338,0.015585214285714286,0.72,0.00436386,0.007478102389123771,0.60305,0.01891937299219935,full
005,baserate,present,high,0.03599439718365838,0.022595072289156626,0.07777777777777778,0.02083767777777778,0.017922306584862054,0.18527499999999997,0.02202318696695523,full
005,baserate,present,low,0.02324174072546338,0.017661,0.5222222222222223,0.008438033333333332,0.010669378578176028,0.45204999999999995,0.019522714080699728,full
006,baserate,control,absent,0,0.015424333333333333,0.85,0.00231365,0.0014311281504943076,0.90095,0.014754759531534723,full
006,baserate,control,high,0.02806620238913238,0.021861714285714286,0.16,0.01836384,0.015419832489850682,0.32182500000000003,0.022755751750427558,full
006,baserate,control,low,0.02261955189510469,0.021333125,0.68,0.0068266,0.011351841608158863,0.46085,0.02108292964919619,full
006,baserate,present,absent,0,0.021261,0.95,0.0010630499999999998,0.001442554857336572,0.915075,0.017123729693635067,full
006,baserate,present,high,0.02806620238913238,0.022317828571428572,0.2222222222222222,0.01735831111111111,0.013659268423003669,0.39065000000000005,0.022435765060394675,full
006,baserate,present,low,0.02261955189510469,0.020558310344827586,0.6777777777777778,0.006624344444444445,0.010201716205997314,0.521425,0.021345122736453007,full
007,baserate,control,absent,0,0.0020295555555555557,0.91,1.8266000000000002e-4,2.2680003470566888e-4,0.97015,0.009424911624012558,full
007,baserate,control,high,0.02541943127985814,0.0180735,0.68,0.0057835199999999995,0.005057205914215939,0.657625,0.01503946093437042,full
007,baserate,control,low,0.02211985144306279,0.007020363636363636,0.78,0.00154448,0.0036682311750709335,0.7342500000000001,0.014164170726408973,full
007,baserate,present,absent,0,0.0042515,0.8,8.503e-4,7.149021161674203e-4,0.941525,0.012829038244115222,full
007,baserate,present,high,0.02541943127985814,0.017492285714285714,0.45555555555555555,0.009523577777777778,0.00745360603126137,0.5522750000000001,0.016798009051990255,full
007,baserate,present,low,0.02211985144306279,0.013752153846153846,0.7111111111111111,0.0039728444444444445,0.006089673251565423,0.623425,0.016339730799754305,full
008,baserate,control,absent,0,0.0084965,0.98,1.6993000000000002e-4,8.21967753169338e-4,0.930625,0.012544485948216796,full
008,baserate,control,high,0.023875224703922,0.018314722222222222,0.28,0.0131866,0.009256198563920055,0.4931,0.018340511752351307,full
008,baserate,control,low,0.02006141156013362,0.015696277777777778,0.64,0.00565066,0.006937685390478952,0.594225,0.017216161269090823,full
008,baserate,present,high,0.023875224703922,0.01845637837837838,0.5888888888888889,0.007587622222222222,0.006033171951330926,0.67235,0.01850867023613209,full
008,baserate,present,low,0.02006141156013362,0.015564375,0.8222222222222222,0.002767,0.0044235237997767,0.7501249999999999,0.017805437388254217,full
009,baserate,control,absent,0,0.002493,0.96,9.972e-5,4.553228363614617e-4,0.9688,0.014881610473510507,full
