participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
001,baserate,control,absent,0,0.03594016816160904,0.92,0.002875213452928723,0.0030999052802308117,0.9163250000000001,0.037054197169249986,contrast
001,baserate,control,high,0.05117611553781785,0.05833204285184346,0.16,0.0489989159955485,0.05164431402774069,0.11292500000000005,0.05821865572554822,contrast
001,baserate,control,low,0.03309817515779713,0.05139546068939176,0.68,0.016446547420605365,0.03159122810177495,0.3771,0.05071656390318858,contrast
001,baserate,present,absent,0,0.03803763795442263,0.65,0.013313173284047922,0.003156483697075634,0.915875,0.037521729816351476,contrast
001,baserate,present,high,0.05117611553781785,0.05309296400065245,0.022222222222222223,0.051913120356193505,0.04694287846883781,0.11250000000000004,0.052893384190239784,contrast
001,baserate,present,low,0.03309817515779713,0.046912039219943955,0.35555555555555557,0.03023220305285277,0.029267982672968738,0.38195,0.04735577008755213,contrast
002,baserate,control,absent,0,0.013123182489522477,0.97,3.936954746856743e-4,0.006027877896759689,0.7408250000000001,0.023470882326438437,contrast
002,baserate,control,high,0.03072861688428858,0.03576105501688283,0.3,0.02503273851181798,0.02959800109604446,0.15925,0.03521915120298634,contrast
002,baserate,control,low,0.02202532891836582,0.030448319638274723,0.74,0.007916563105951428,0.02254198656871183,0.28537500000000005,0.03157492413687315,contrast
002,baserate,present,absent,0,0.03400818852786131,0,0.03400818852786131,0.007653132711336229,0.7312000000000001,0.02853861156702391,contrast
002,baserate,present,high,0.03072861688428858,0.03456925600613886,0,0.03456925600613886,0.03157657793012602,0.15349999999999997,0.037309472429020885,contrast
002,baserate,present,low,0.02202532891836582,0.03603539815182849,0,0.03603539815182849,0.02485261753464495,0.28300000000000003,0.03467322133478171,contrast
003,baserate,control,absent,0,0.016586789410358238,0.82,0.0029856220938644824,0.004214346139660046,0.749475,0.01779790981161907,contrast
003,baserate,control,high,0.03110808128354102,0.02655993873354772,0.04,0.025497541184205812,0.023496820421056733,0.152775,0.027808381073321564,contrast
003,baserate,control,low,0.02096873878369843,0.02275084682413629,0.6,0.009100338729654515,0.016582746603065312,0.3083,0.02415682525452038,contrast
003,baserate,present,absent,0,0.019149895528016415,0.45,0.01053244254040903,0.004740715736740854,0.73855,0.018826493623202763,contrast
